Iee_Data,Iee_Ultimo,Iee_Abertura,Iee_Maxima,Iee_Minima,Iee_Variacao
2010-01-04,24590.6,24331.65,24612.57,24324.21,1.08
2010-01-05,24601.36,24629.6,24765.91,24569.13,0.04
2010-01-06,24574.42,24619.3,24738.93,24571.7,-0.11
2010-01-07,24636.47,24501.81,24664.05,24463.78,0.25
2010-01-08,24649.72,24668.93,24687.08,24467.11,0.05
2010-01-11,24743.46,24748.98,24795.25,24627.36,0.38
2010-01-12,24857.8,24628.29,24857.8,24500.82,0.46
2010-01-13,24867.38,24904.1,24932.05,24701.13,0.04
2010-01-14,24581.89,24805.01,24904.06,24536.14,-1.15
2010-01-15,24329.05,24491.48,24586.59,24201.47,-1.03
2010-01-18,24170.35,24383.24,24437.46,24170.35,-0.65
2010-01-19,24342.15,24124.21,24351.24,23985.44,0.71
2010-01-20,24017.73,24232.6,24264.35,23816.01,-1.33
2010-01-21,23774.38,24056.66,24114.6,23713.04,-1.01
2010-01-22,24020.33,23741.03,24046.16,23653.0,1.03
2010-01-26,24300.36,23843.31,24300.36,23791.22,1.17
2010-01-27,24248.23,24250.69,24329.82,24074.12,-0.21
2010-01-28,24087.84,24336.56,24336.56,24035.68,-0.66
2010-01-29,24304.52,24268.94,24530.51,24173.57,0.9
2010-02-01,24407.99,24361.68,24464.86,24191.82,0.43
2010-02-02,24325.62,24418.39,24504.96,24282.19,-0.34
2010-02-03,24335.3,24353.33,24403.58,24222.4,0.04
2010-02-04,23887.98,24306.82,24306.82,23743.57,-1.84
2010-02-05,23753.28,23720.87,23937.13,23494.32,-0.56
2010-02-08,24048.32,23752.84,24080.35,23718.3,1.24
2010-02-09,24259.73,24145.21,24443.89,24134.2,0.88
2010-02-10,24374.34,24218.48,24374.34,24140.86,0.47
2010-02-11,24558.5,24395.68,24590.99,24177.88,0.76
2010-02-12,24465.42,24452.77,24542.56,24353.04,-0.38
2010-02-17,24659.56,24565.46,24724.75,24538.2,0.79
2010-02-18,24746.17,24645.0,24760.32,24436.46,0.35
2010-02-19,24474.72,24769.07,24769.07,24418.1,-1.1
2010-02-22,24470.89,24571.27,24633.75,24367.51,-0.02
2010-02-23,24297.44,24472.61,24472.61,24216.16,-0.71
2010-02-24,24230.07,24326.43,24338.29,24147.14,-0.28
2010-02-25,24337.92,24086.12,24423.76,23926.92,0.45
2010-02-26,24437.8,24329.78,24437.8,24154.05,0.41
2010-03-01,24657.17,24503.46,24710.31,24491.63,0.9
2010-03-02,24770.57,24731.76,24888.82,24692.95,0.46
2010-03-03,24662.1,24817.76,24884.99,24580.13,-0.44
2010-03-04,24545.14,24709.67,24784.67,24440.73,-0.47
2010-03-05,24682.34,24680.57,24795.42,24604.07,0.56
2010-03-08,24597.39,24710.4,24741.95,24531.37,-0.34
2010-03-09,24832.42,24517.78,24922.84,24516.97,0.96
2010-03-10,24966.32,24860.06,25102.28,24852.87,0.54
2010-03-11,24937.93,24924.23,25024.73,24874.61,-0.11
2010-03-12,24597.61,24987.11,25000.83,24597.61,-1.36
2010-03-15,24612.68,24583.44,24659.7,24484.37,0.06
2010-03-16,24787.04,24633.01,24865.9,24629.4,0.71
2010-03-17,24871.39,24837.26,24912.23,24808.41,0.34
2010-03-18,24819.63,24931.07,24937.22,24629.58,-0.21
2010-03-19,24752.45,24913.48,24925.52,24618.15,-0.27
2010-03-22,24723.2,24669.82,24785.75,24526.52,-0.12
2010-03-23,24718.86,24731.0,24744.84,24602.29,-0.02
2010-03-24,24462.86,24646.63,24659.76,24462.86,-1.04
2010-03-25,24410.06,24504.2,24584.0,24360.28,-0.22
2010-03-26,24479.69,24514.29,24526.27,24362.48,0.29
2010-03-29,24476.78,24509.25,24601.97,24451.63,-0.01
2010-03-30,24424.42,24520.46,24534.55,24366.75,-0.21
2010-03-31,24220.61,24405.94,24435.07,24163.85,-0.83
2010-04-01,24291.77,24311.68,24373.49,24250.06,0.29
2010-04-05,24353.27,24365.15,24393.19,24293.96,0.25
2010-04-06,24336.15,24285.53,24374.28,24275.13,-0.07
2010-04-07,24226.41,24284.33,24306.34,24195.72,-0.45
2010-04-08,24286.14,24216.17,24324.62,24169.7,0.25
2010-04-09,24128.61,24321.21,24354.67,24083.86,-0.65
2010-04-12,24014.77,24139.47,24226.45,24014.77,-0.47
2010-04-13,24108.87,24050.38,24147.96,23996.59,0.39
2010-04-14,24284.6,24091.1,24342.63,24091.1,0.73
2010-04-15,24138.25,24273.78,24285.16,24106.97,-0.6
2010-04-16,24040.14,24052.51,24104.51,23927.94,-0.41
2010-04-19,24020.59,24013.37,24083.22,23922.13,-0.08
2010-04-20,23945.11,24120.29,24120.29,23916.02,-0.31
2010-04-22,24048.88,23797.04,24105.18,23783.47,0.43
2010-04-23,24162.77,24027.09,24190.15,23992.48,0.47
2010-04-26,24204.47,24197.88,24261.1,24163.0,0.17
2010-04-27,23946.56,24105.95,24302.28,23897.69,-1.07
2010-04-28,23994.05,24039.5,24130.8,23930.52,0.2
2010-04-29,24175.67,24054.79,24247.72,23977.19,0.76
2010-04-30,24233.19,24110.25,24309.71,24083.64,0.24
2010-05-03,24274.33,24354.9,24354.9,24054.82,0.17
2010-05-04,23935.05,24132.63,24292.8,23732.79,-1.4
2010-05-05,23877.1,23793.49,24007.12,23559.54,-0.24
2010-05-06,23425.76,23934.83,23948.04,22883.56,-1.89
2010-05-07,23286.17,23334.46,23493.6,23033.51,-0.6
2010-05-10,23788.02,23616.0,24039.78,23600.45,2.16
2010-05-11,23341.83,23700.07,23846.81,23341.83,-1.88
2010-05-12,23599.48,23421.83,23619.93,23399.61,1.1
2010-05-13,23538.51,23560.66,23560.66,23356.82,-0.26
2010-05-14,23195.67,23471.98,23490.14,22967.96,-1.46
2010-05-17,23230.9,23178.44,23272.76,22932.42,0.15
2010-05-18,22893.27,23360.46,23360.46,22821.01,-1.45
2010-05-19,22587.55,22843.8,22900.58,22402.08,-1.34
2010-05-20,22045.42,22391.94,22391.94,21892.83,-2.4
2010-05-21,22289.36,22045.98,22308.85,21915.39,1.11
2010-05-24,22364.02,22254.09,22489.16,22177.68,0.33
2010-05-25,22111.03,22094.73,22111.67,21782.92,-1.13
2010-05-26,22491.82,22125.42,22497.02,22049.36,1.72
2010-05-27,22693.06,22533.99,22759.07,22533.99,0.89
2010-05-28,22582.93,22739.52,22739.52,22471.61,-0.49
2010-05-31,22838.16,22646.72,22838.16,22556.59,1.13
2010-06-01,22403.79,22645.86,22754.11,22403.79,-1.9
2010-06-02,22658.82,22458.34,22749.92,22343.17,1.14
2010-06-04,22813.6,22593.53,22834.69,22565.84,0.68
2010-06-07,22972.88,22855.64,23071.64,22837.5,0.7
2010-06-08,23083.49,23045.76,23186.89,23023.18,0.48
2010-06-09,23074.1,23135.48,23194.7,23020.6,-0.04
2010-06-10,23144.56,23191.29,23283.72,23076.26,0.31
2010-06-11,23239.98,23101.49,23297.55,22965.61,0.41
2010-06-14,23392.04,23280.54,23434.93,23242.33,0.65
2010-06-15,23674.56,23460.52,23711.44,23390.41,1.21
2010-06-16,23774.33,23602.38,23774.33,23453.89,0.42
2010-06-17,23779.02,23782.15,23885.25,23648.47,0.02
2010-06-18,23924.8,23764.13,23924.8,23756.17,0.61
2010-06-21,23981.95,23945.97,24110.66,23921.58,0.24
2010-06-22,24105.03,24041.35,24261.04,23952.64,0.51
2010-06-23,24088.55,24109.34,24162.01,23973.73,-0.07
2010-06-24,23997.45,24012.19,24078.07,23877.82,-0.38
2010-06-25,24336.44,24030.27,24357.41,23995.96,1.41
2010-06-28,24462.8,24384.47,24462.8,24293.86,0.52
2010-06-29,24190.29,24289.65,24289.65,24070.87,-1.11
2010-06-30,24080.73,24189.07,24338.63,24052.48,-0.45
2010-07-01,23904.07,24108.82,24108.82,23733.28,-0.73
2010-07-02,24045.52,23969.92,24124.88,23936.02,0.59
2010-07-05,24121.23,24060.26,24177.45,23909.96,0.31
2010-07-06,24358.15,24268.21,24487.05,24147.15,0.98
2010-07-07,24357.02,24392.64,24509.18,24337.74,0.0
2010-07-08,24197.0,24388.84,24392.29,24037.94,-0.66
2010-07-12,24021.66,24222.92,24331.94,23906.48,-0.72
2010-07-13,24272.84,24116.31,24275.79,23951.32,1.05
2010-07-14,23877.42,24145.74,24226.74,23814.36,-1.63
2010-07-15,23902.68,23881.06,23902.68,23755.84,0.11
2010-07-16,23728.05,23928.05,23935.14,23708.09,-0.73
2010-07-19,23858.72,23794.23,23887.86,23771.77,0.55
2010-07-20,23880.63,23868.5,23991.3,23772.6,0.09
2010-07-21,23904.72,23888.81,23935.05,23752.37,0.1
2010-07-22,24284.43,24069.37,24284.43,24059.43,1.59
2010-07-23,24459.06,24254.92,24459.06,24201.9,0.72
2010-07-26,24562.68,24449.06,24647.51,24449.06,0.42
2010-07-27,24477.86,24632.57,24708.78,24450.32,-0.35
2010-07-28,24456.91,24499.74,24540.43,24428.81,-0.09
2010-07-29,24636.66,24568.02,24636.66,24455.34,0.73
2010-07-30,24870.22,24550.95,24870.65,24477.14,0.95
2010-08-02,25068.65,25018.73,25115.41,24927.89,0.8
2010-08-03,24986.76,24998.17,25121.22,24960.08,-0.33
2010-08-04,25052.01,25049.99,25075.7,24891.58,0.26
2010-08-05,25225.9,24910.8,25243.54,24910.8,0.69
2010-08-06,25249.67,25230.53,25249.67,25140.7,0.09
2010-08-09,25028.96,25300.84,25308.72,24979.15,-0.87
2010-08-10,25084.39,24894.12,25099.7,24823.13,0.22
2010-08-11,24936.11,24948.93,25001.43,24830.59,-0.59
2010-08-12,25001.45,24850.37,25046.54,24768.58,0.26
2010-08-13,24945.65,24979.02,25035.4,24902.73,-0.22
2010-08-16,25298.93,24924.86,25298.93,24898.96,1.42
2010-08-17,25320.94,25345.46,25445.01,25305.38,0.09
2010-08-18,25801.9,25420.8,25801.9,25385.38,1.9
2010-08-19,25811.7,25785.11,25833.39,25577.0,0.04
2010-08-20,25923.88,25767.24,25938.02,25637.32,0.43
2010-08-23,25678.76,25904.13,26077.52,25678.76,-0.95
2010-08-24,25805.75,25496.85,25871.52,25479.35,0.49
2010-08-25,25741.53,25723.12,25806.83,25488.88,-0.25
2010-08-26,25767.24,25686.18,25910.57,25686.18,0.1
2010-08-27,26098.16,25834.19,26098.16,25828.21,1.28
2010-08-30,26052.97,26072.37,26131.63,25951.44,-0.17
2010-08-31,25738.7,26032.39,26110.8,25725.79,-1.21
2010-09-01,26017.41,25809.95,26105.89,25787.69,1.08
2010-09-02,25871.0,25988.04,26080.64,25736.76,-0.56
2010-09-03,25790.68,25992.35,26037.38,25697.62,-0.31
2010-09-06,25865.34,25869.63,25926.02,25738.35,0.29
2010-09-08,25372.1,25859.81,25906.27,25279.52,-1.91
2010-09-09,25248.92,25441.04,25444.63,25115.46,-0.49
2010-09-10,25410.43,25272.28,25413.34,25251.47,0.64
2010-09-13,25576.0,25475.01,25623.25,25429.83,0.65
2010-09-14,25680.49,25585.64,25714.53,25553.19,0.41
2010-09-15,25920.6,25689.58,25923.66,25615.25,0.93
2010-09-16,25760.78,25925.14,25936.12,25652.79,-0.62
2010-09-17,25592.71,25775.27,25792.99,25556.78,-0.65
2010-09-20,25644.34,25627.43,25702.24,25487.1,0.2
2010-09-21,25629.26,25659.59,25707.37,25516.88,-0.06
2010-09-22,25742.29,25583.26,25839.16,25583.26,0.44
2010-09-23,25620.27,25767.34,25810.87,25597.68,-0.47
2010-09-24,25311.54,25707.79,25708.08,25205.4,-1.21
2010-09-27,25351.39,25391.23,25391.23,25178.17,0.16
2010-09-28,25425.09,25374.47,25425.09,25249.67,0.29
2010-09-29,25337.0,25436.11,25436.73,25241.05,-0.35
2010-09-30,25497.24,25382.72,25501.28,25291.98,0.63
2010-10-01,25670.57,25518.21,25682.44,25340.9,0.68
2010-10-04,26021.46,25715.17,26023.83,25673.8,1.37
2010-10-05,26343.33,26063.09,26347.15,26063.09,1.24
2010-10-06,26371.73,26354.14,26410.77,26220.19,0.11
2010-10-07,26212.54,26349.29,26382.81,26143.94,-0.6
2010-10-08,26391.38,26251.16,26436.27,26193.88,0.68
2010-10-11,26649.62,26439.53,26649.62,26379.02,0.98
2010-10-13,26873.32,26715.83,26938.76,26680.32,0.84
2010-10-14,26784.53,26869.46,26938.94,26571.39,-0.33
2010-10-15,26841.7,26800.01,26955.82,26763.75,0.21
2010-10-18,26644.58,26835.33,26901.74,26606.0,-0.73
2010-10-19,26477.21,26543.55,26639.56,26335.95,-0.63
2010-10-20,26640.0,26530.61,26681.59,26391.97,0.61
2010-10-21,26766.7,26654.22,26773.44,26487.34,0.48
2010-10-22,26443.56,26852.44,26854.01,26384.13,-1.21
2010-10-25,26355.22,26474.06,26580.06,26330.56,-0.33
2010-10-26,26795.96,26333.99,26795.96,26321.46,1.67
2010-10-27,26571.45,26627.6,26694.28,26506.19,-0.84
2010-10-28,26408.57,26611.24,26657.68,26365.46,-0.61
2010-10-29,26473.24,26471.73,26550.05,26341.46,0.24
2010-11-01,26654.31,26502.4,26721.85,26465.49,0.68
2010-11-03,26579.18,26718.81,26735.67,26518.03,-0.28
2010-11-04,26702.82,26652.9,26795.43,26616.09,0.47
2010-11-05,26589.07,26704.38,26800.23,26526.73,-0.43
2010-11-08,26792.65,26651.9,26884.05,26574.87,0.77
2010-11-09,26809.33,26882.4,26937.37,26559.92,0.06
2010-11-10,26789.96,26799.38,26969.99,26729.65,-0.07
2010-11-11,26506.98,26740.87,26760.46,26408.03,-1.06
2010-11-12,26335.93,26451.24,26485.89,26274.14,-0.65
2010-11-16,26184.37,26285.7,26403.01,26037.89,-0.58
2010-11-17,26474.7,26107.46,26578.58,26107.46,1.11
2010-11-18,26742.87,26566.95,26744.45,26516.29,1.01
2010-11-19,26947.05,26665.64,26947.05,26638.65,0.76
2010-11-22,26632.54,26899.67,26951.59,26547.56,-1.17
2010-11-23,26547.63,26544.3,26585.71,26414.54,-0.32
2010-11-24,26911.52,26648.74,26985.44,26610.94,1.37
2010-11-25,26764.09,26882.72,26957.74,26764.09,-0.55
2010-11-26,26613.19,26727.55,26774.09,26567.95,-0.56
2010-11-29,26519.64,26485.42,26620.58,26426.27,-0.35
2010-11-30,26677.46,26450.33,26957.08,26381.4,0.6
2010-12-01,27025.09,26912.49,27099.31,26848.85,1.3
2010-12-02,27144.33,27063.74,27187.18,26967.5,0.44
2010-12-03,27533.01,27140.68,27538.0,27016.37,1.43
2010-12-06,27253.66,27491.01,27566.56,27220.09,-1.01
2010-12-07,27114.7,27467.88,27482.44,27049.8,-0.51
2010-12-08,27059.66,27131.18,27173.43,26835.08,-0.2
2010-12-09,26857.21,27004.37,27043.86,26848.36,-0.75
2010-12-10,26948.38,26958.73,27102.17,26815.84,0.34
2010-12-13,26962.02,26971.7,27073.78,26884.27,0.05
2010-12-14,26796.47,26947.41,27011.74,26713.21,-0.61
2010-12-15,26650.89,26817.52,26817.52,26603.04,-0.54
2010-12-16,26611.07,26774.9,26912.73,26593.22,-0.15
2010-12-17,26804.46,26625.97,26821.59,26480.08,0.73
2010-12-20,26857.19,26831.87,26921.69,26757.29,0.2
2010-12-21,26881.67,26870.5,26996.6,26822.05,0.09
2010-12-22,26758.81,26819.38,26937.58,26719.74,-0.46
2010-12-23,26883.75,26822.98,26883.75,26732.83,0.47
2010-12-27,26720.81,26773.75,26888.73,26705.79,-0.61
2010-12-28,26854.74,26750.49,26864.75,26728.88,0.5
2010-12-29,27088.05,26840.67,27163.91,26838.81,0.87
2010-12-30,27242.57,27125.61,27310.87,27125.61,0.57
2011-01-03,27446.4,27452.16,27523.11,27326.46,0.75
2011-01-04,27558.11,27493.23,27569.39,27395.51,0.41
2011-01-05,27886.78,27546.09,27886.78,27519.46,1.19
2011-01-06,27783.24,27927.12,27960.23,27710.0,-0.37
2011-01-07,27791.92,27812.02,27889.29,27634.23,0.03
2011-01-10,27684.75,27688.82,27758.53,27579.48,-0.39
2011-01-11,27728.6,27746.06,27837.76,27680.42,0.16
2011-01-12,28080.36,27798.47,28088.5,27777.18,1.27
2011-01-13,28234.94,28077.81,28396.1,28064.99,0.55
2011-01-14,28401.45,28224.46,28494.09,28208.1,0.59
2011-01-17,28289.63,28348.92,28363.48,28232.53,-0.39
2011-01-18,28204.91,28307.2,28307.2,28186.33,-0.3
2011-01-19,28005.18,28208.28,28269.62,27964.32,-0.71
2011-01-20,28067.24,27979.81,28160.35,27938.13,0.22
2011-01-21,27903.57,28080.22,28288.48,27895.88,-0.58
2011-01-24,28006.12,28008.72,28182.42,27988.8,0.37
2011-01-26,27806.85,28026.41,28146.55,27787.38,-0.71
2011-01-27,27567.97,27882.81,27972.21,27567.97,-0.86
2011-01-28,27148.43,27625.44,27625.44,27123.27,-1.52
2011-01-31,27394.62,27227.43,27464.39,27207.8,0.91
2011-02-01,27591.52,27458.79,27635.61,27391.13,0.72
2011-02-02,27360.23,27574.58,27593.56,27351.14,-0.84
2011-02-03,27450.78,27365.71,27546.16,27281.2,0.33
2011-02-04,27192.43,27442.49,27553.47,27153.07,-0.94
2011-02-07,27320.4,27271.43,27417.61,27245.43,0.47
2011-02-08,27497.5,27282.19,27557.22,27272.67,0.65
2011-02-09,27172.91,27479.34,27575.24,27167.55,-1.18
2011-02-10,27256.16,27166.14,27380.17,27166.14,0.31
2011-02-11,27345.28,27397.11,27471.3,27205.67,0.33
2011-02-14,27279.19,27336.85,27427.77,27208.34,-0.24
2011-02-15,27236.99,27252.08,27355.82,27176.5,-0.15
2011-02-16,27697.32,27309.04,27751.26,27302.69,1.69
2011-02-17,27682.8,27767.12,27810.6,27644.0,-0.05
2011-02-18,27811.45,27679.19,27902.05,27633.88,0.46
2011-02-21,27869.1,27839.94,27934.8,27699.46,0.21
2011-02-22,27737.15,27777.38,27989.6,27717.5,-0.47
2011-02-23,27648.47,27750.93,27851.58,27530.18,-0.32
2011-02-24,27752.94,27702.78,27885.29,27688.44,0.38
2011-02-25,27707.66,27894.48,28010.52,27668.86,-0.16
2011-02-28,28124.74,27800.62,28124.74,27732.35,1.51
2011-03-01,28012.02,28153.37,28170.42,27938.08,-0.4
2011-03-02,28268.1,28057.57,28268.1,28010.5,0.91
2011-03-03,28508.34,28244.11,28523.29,28244.11,0.85
2011-03-04,28672.67,28522.89,28696.8,28457.22,0.58
2011-03-09,28811.02,28717.7,28932.52,28717.7,0.48
2011-03-10,28547.82,28805.44,28828.49,28547.82,-0.91
2011-03-11,28889.83,28606.86,29017.64,28547.56,1.2
2011-03-14,29068.41,28862.56,29069.91,28721.59,0.62
2011-03-15,28855.23,28787.12,28960.66,28569.53,-0.73
2011-03-16,28321.65,28916.04,28918.34,28260.51,-1.85
2011-03-17,28352.94,28440.16,28565.22,28330.56,0.11
2011-03-18,28427.27,28437.25,28698.09,28427.27,0.26
2011-03-21,28427.1,28594.26,28763.1,28402.22,0.0
2011-03-22,28854.84,28394.23,28903.84,28385.88,1.5
2011-03-23,28873.84,28767.29,28978.08,28730.78,0.07
2011-03-24,28894.16,28880.66,29054.09,28880.66,0.07
2011-03-25,29156.24,28912.79,29174.05,28912.79,0.91
2011-03-28,28970.04,29143.17,29230.57,28969.66,-0.64
2011-03-29,29223.47,29004.11,29263.19,28919.35,0.87
2011-03-30,29776.77,29302.56,29831.18,29302.56,1.89
2011-03-31,29892.13,29792.44,30101.98,29761.21,0.39
2011-04-01,30274.87,29954.67,30274.87,29954.67,1.28
2011-04-04,30423.35,30413.08,30516.68,30324.95,0.49
2011-04-05,30483.39,30371.51,30562.23,30318.7,0.2
2011-04-06,30280.31,30487.98,30529.26,30241.96,-0.67
2011-04-07,30073.86,30306.07,30306.07,29991.29,-0.68
2011-04-08,29901.84,30119.98,30188.59,29784.63,-0.57
2011-04-11,29713.04,29933.71,29957.48,29624.6,-0.63
2011-04-12,29509.44,29755.43,29758.16,29493.32,-0.69
2011-04-13,29557.38,29717.03,29771.64,29390.96,0.16
2011-04-14,29572.76,29549.67,29728.16,29531.75,0.05
2011-04-15,29584.6,29678.27,29708.03,29438.08,0.04
2011-04-18,29680.79,29691.97,29726.05,29408.27,0.33
2011-04-19,29788.2,29693.99,29840.11,29637.97,0.36
2011-04-20,29816.2,29890.14,30023.74,29664.96,0.09
2011-04-25,29747.14,29745.66,29807.34,29670.52,-0.23
2011-04-26,29659.69,29773.52,29800.65,29659.69,-0.29
2011-04-27,29629.88,29686.42,29773.98,29490.87,-0.1
2011-04-28,29587.81,29538.37,29683.71,29383.32,-0.14
2011-04-29,29581.66,29632.6,29790.38,29536.3,-0.02
2011-05-02,29284.35,29635.72,29757.6,29198.57,-1.01
2011-05-03,29120.98,29263.25,29359.92,29068.54,-0.56
2011-05-04,29237.59,29183.14,29495.04,29183.14,0.4
2011-05-05,29492.44,29334.86,29537.97,29278.06,0.87
2011-05-06,29942.64,29644.92,29947.78,29644.92,1.53
2011-05-09,30026.02,29957.11,30119.21,29894.43,0.28
2011-05-10,29980.42,30043.33,30166.34,29872.15,-0.15
2011-05-11,29751.63,29884.37,29921.15,29701.5,-0.76
2011-05-12,29924.47,29743.31,30089.74,29734.43,0.58
2011-05-13,29835.49,29997.01,30082.76,29756.61,-0.3
2011-05-16,29822.93,29894.0,30061.67,29640.79,-0.04
2011-05-17,29711.78,29824.93,29950.0,29660.38,-0.37
2011-05-18,29700.64,29783.07,29794.33,29587.6,-0.04
2011-05-19,29818.01,29785.66,29978.12,29722.66,0.4
2011-05-20,29918.08,29896.51,30054.14,29806.27,0.34
2011-05-23,29724.72,29889.59,29889.59,29719.27,-0.65
2011-05-24,29792.43,29771.71,29826.91,29742.92,0.23
2011-05-25,29806.59,29762.41,29924.82,29717.83,0.05
2011-05-26,29688.69,29827.9,29827.9,29628.39,-0.4
2011-05-27,29614.52,29738.65,29797.8,29574.34,-0.25
2011-05-30,29510.64,29645.98,29697.19,29507.09,-0.35
2011-05-31,29795.77,29602.99,29825.76,29602.99,0.97
2011-06-01,29543.63,29778.9,29862.97,29523.55,-0.85
2011-06-02,29856.5,29592.41,29899.13,29592.41,1.06
2011-06-03,30069.53,29842.25,30177.55,29788.6,0.71
2011-06-06,29861.18,30081.72,30083.54,29731.43,-0.69
2011-06-07,29667.39,29929.84,29942.14,29657.98,-0.65
2011-06-08,29482.1,29699.14,29699.14,29411.66,-0.62
2011-06-09,29498.86,29493.96,29559.69,29331.98,0.06
2011-06-10,29333.64,29524.09,29524.86,29264.79,-0.56
2011-06-13,29139.29,29343.69,29375.15,29139.29,-0.66
2011-06-14,29145.33,29216.3,29326.0,29115.9,0.02
2011-06-15,29155.46,29052.85,29250.89,29049.37,0.03
2011-06-16,29419.92,29270.08,29497.41,29127.02,0.91
2011-06-17,29518.01,29449.82,29593.76,29391.06,0.33
2011-06-20,29601.46,29458.12,29688.79,29423.11,0.28
2011-06-21,29793.86,29576.67,29833.2,29576.67,0.65
2011-06-22,29589.67,29803.76,29821.25,29589.67,-0.69
2011-06-24,29896.84,29629.44,29919.57,29628.85,1.04
2011-06-27,29817.58,29908.7,30010.4,29730.06,-0.27
2011-06-28,29947.21,29852.86,29953.81,29747.53,0.43
2011-06-29,30060.98,30016.06,30060.98,29817.47,0.38
2011-06-30,30073.77,30028.75,30080.23,29934.07,0.04
2011-07-01,29981.07,30062.64,30140.3,29971.94,-0.31
2011-07-04,30055.29,30015.45,30156.4,29940.91,0.25
2011-07-05,30107.05,30065.17,30230.7,30051.37,0.17
2011-07-06,30000.3,30111.53,30142.94,29982.92,-0.35
2011-07-07,29817.88,30093.45,30153.62,29780.5,-0.61
2011-07-08,29854.84,29793.29,29952.8,29793.29,0.12
2011-07-11,29511.17,29697.55,29734.29,29453.32,-1.15
2011-07-12,29504.24,29498.92,29630.78,29412.14,-0.02
2011-07-13,29673.6,29558.51,29786.57,29558.51,0.57
2011-07-14,29660.01,29672.88,29673.28,29451.1,-0.05
2011-07-15,29536.78,29703.84,29824.46,29533.81,-0.42
2011-07-18,29425.76,29504.35,29547.19,29388.24,-0.38
2011-07-19,29270.26,29504.54,29529.88,29254.26,-0.53
2011-07-20,29187.5,29286.1,29379.79,29165.53,-0.28
2011-07-21,29293.3,29206.95,29526.64,29206.95,0.36
2011-07-22,29543.6,29330.5,29555.43,29307.08,0.85
2011-07-25,29521.26,29513.02,29549.28,29395.17,-0.08
2011-07-26,29485.91,29555.81,29578.6,29314.98,-0.12
2011-07-27,29081.37,29432.85,29470.69,29081.37,-1.37
2011-07-28,29245.32,29106.5,29326.24,29078.32,0.56
2011-07-29,29463.11,29270.88,29468.28,29077.71,0.74
2011-08-01,29353.19,29484.36,29543.23,29325.28,-0.37
2011-08-02,29194.64,29415.88,29510.08,29193.71,-0.54
2011-08-03,28852.24,29177.12,29177.12,28708.03,-1.17
2011-08-04,28033.9,28819.59,28819.59,27893.71,-2.84
2011-08-05,27926.7,27998.04,28249.42,27501.51,-0.38
2011-08-08,26515.37,27515.8,27515.8,26107.37,-5.05
2011-08-09,26948.67,26638.96,27114.16,26552.06,1.63
2011-08-10,27110.22,26921.02,27199.74,26655.58,0.6
2011-08-11,27238.61,27146.92,27238.61,26839.19,0.47
2011-08-12,26858.41,27184.3,27322.62,26768.16,-1.4
2011-08-15,27371.09,27049.75,27394.79,27032.15,1.91
2011-08-16,27698.87,27278.81,27698.87,27173.76,1.2
2011-08-17,27745.57,27734.73,27909.7,27531.13,0.17
2011-08-18,27541.86,27552.54,27552.95,27151.36,-0.73
2011-08-19,27076.73,27511.49,27511.49,27076.73,-1.69
2011-08-22,27155.01,27163.97,27375.76,26950.87,0.29
2011-08-23,27164.64,27177.28,27184.52,26882.05,0.04
2011-08-24,27010.54,27159.63,27182.86,26917.04,-0.57
2011-08-25,26866.31,26972.9,27055.4,26741.34,-0.53
2011-08-26,27170.28,26798.03,27295.76,26798.03,1.13
2011-08-29,27498.45,27244.38,27522.81,27215.16,1.21
2011-08-30,27587.74,27457.94,27642.58,27396.74,0.32
2011-08-31,28195.12,27654.94,28195.63,27654.94,2.2
2011-09-01,28453.21,28298.76,28665.3,28272.01,0.92
2011-09-02,28315.82,28378.82,28638.58,28271.69,-0.48
2011-09-05,28096.14,28001.37,28111.91,27823.86,-0.78
2011-09-06,28645.99,27992.72,28645.99,27831.06,1.96
2011-09-08,28788.48,28718.68,28937.44,28632.71,0.5
2011-09-09,28413.28,28645.64,28645.64,28201.85,-1.3
2011-09-12,28400.32,28214.96,28418.92,28076.81,-0.05
2011-09-13,28353.25,28422.32,28498.33,28217.43,-0.17
2011-09-14,28439.27,28317.16,28570.09,28249.15,0.3
2011-09-15,28512.26,28541.28,28712.25,28445.54,0.26
2011-09-16,28857.71,28471.53,28896.0,28471.53,1.21
2011-09-19,28843.9,28750.67,28892.92,28622.88,-0.05
2011-09-20,29012.03,28893.19,29101.94,28715.89,0.58
2011-09-21,29162.96,29089.68,29542.09,29074.39,0.52
2011-09-22,28157.46,28739.03,28739.03,27918.07,-3.45
2011-09-23,27823.43,28017.78,28192.15,27823.43,-1.19
2011-09-26,27747.96,27974.86,27993.28,27607.66,-0.27
2011-09-27,27667.42,27849.43,28092.61,27667.42,-0.29
2011-09-28,27868.78,28082.48,28238.41,27844.87,0.73
2011-09-29,27902.96,27959.56,28165.17,27722.66,0.12
2011-09-30,27810.66,27800.57,27850.56,27622.07,-0.33
2011-10-03,27568.7,27682.08,27865.06,27540.85,-0.87
2011-10-04,27114.24,27467.4,27519.91,26888.56,-1.65
2011-10-05,27179.37,27010.48,27284.04,26970.1,0.24
2011-10-06,27239.66,27407.37,27559.21,27227.96,0.22
2011-10-07,26864.7,27358.2,27419.81,26831.87,-1.38
2011-10-10,27533.3,27029.21,27570.13,27014.46,2.49
2011-10-11,27593.46,27442.75,27668.76,27404.24,0.22
2011-10-13,27850.49,27756.82,27850.49,27452.23,0.93
